date,open,high,low,close,volume
9/6/00,151.1875,151.9531,149.5313,149.5625,4.322M
9/5/00,151.875,152.2031,150.8125,151.2813,3.471M
9/1/00,153.25,153.5938,152,152.5,3.191M
8/31/00,151.0625,153.0938,150.9063,152.3438,4.863M
8/30/00,151.3125,151.5,150.3438,150.3438,3.965M
8/29/00,151.4375,151.875,150.9063,151.7969,3.562M
8/28/00,151.25,152.9063,151.25,151.7656,5.519M
8/25/00,151.1563,151.625,150.9375,151.25,2.822M
8/24/00,151.1563,151.5469,150.5,151.3125,4.529M
8/23/00,149.8125,151.2813,149.2813,150.8438,5.483M
8/22/00,150.5625,151.3125,150.0938,150.25,3.075M
8/21/00,150.0313,150.7188,149.4063,150.5,2.381M
8/18/00,150.375,150.375,149.2188,149.6875,4.626M
8/17/00,148.6875,150.4375,148.3438,150.1875,5.652M
8/16/00,149.3125,149.9375,147.8438,148.625,5.192M
8/15/00,149.3438,149.8125,148.5625,149.1563,5.565M
8/14/00,147.7813,149.5625,147.0625,149.2813,2.967M
8/11/00,146.625,148,145.5625,147.4063,5.089M
8/10/00,147.5313,147.8594,146.2813,146.7188,4.193M
8/9/00,149.1406,149.2188,147.375,147.4375,5.384M
8/8/00,147.5,148.8125,147.5,148.6875,3.659M
8/7/00,146.7188,148.4375,146.375,148.125,4.16M
8/4/00,146.3125,146.7188,145.4063,146.375,3.687M
8/3/00,142.875,145.8125,142.625,145.5938,4.607M
8/2/00,143.875,145.4063,143.625,144.5938,7.44M
8/1/00,143.625,144.7188,143.125,143.875,3.947M
7/31/00,142.9375,144.125,142.0625,143,5.266M
7/28/00,145.7188,145.9063,141.5156,142.0938,6.23M
7/27/00,145.9375,146.625,144.6875,145.375,7.653M
7/26/00,146.9688,147.1563,145.6406,145.875,12.063M
7/25/00,147.75,147.8438,146.7813,147.3125,4.757M
7/24/00,148.125,148.8594,146.5625,146.8438,5.629M
7/21/00,149.75,149.75,147.6875,147.6875,5.657M
7/20/00,149,150.625,148.8125,150.625,4.539M
7/19/00,149.4688,149.9063,148.25,148.5625,8.507M
7/18/00,150.625,150.625,149.3438,149.7656,4.262M
7/17/00,150.9844,151.9844,150.6875,151,4.208M
7/14/00,150.4375,151.25,149.6719,151.25,5.342M
7/13/00,149.9844,150.375,149.1875,149.7813,5.356M
7/12/00,149.2813,150.125,148.6875,149.125,5.883M
7/11/00,147.4688,149.125,147.1563,148.1563,5.432M
7/10/00,147.875,148.9063,147.5313,147.8438,2.816M
7/7/00,146.6875,148.7813,146.25,148.0938,3.035M
7/6/00,144.9375,146.4688,144.2188,145.75,5.963M
7/5/00,146.375,146.6563,144.375,144.625,2.748M
7/3/00,145.4375,147.4375,145.1875,147.2813,1.437M
6/30/00,143.9375,145.5938,143.8906,145.2813,7.42M
6/29/00,144.75,145.75,143.5156,144.1875,6.346M
6/28/00,145.625,146.9844,145.3125,145.5625,5.348M
6/27/00,145.9844,146.7188,145.0156,145.1563,4.16M
6/26/00,145.375,146.25,144.875,146.2344,5.201M
6/23/00,145.8125,146.125,143.875,144.375,4.863M
6/22/00,147.5625,147.6875,145,145.625,7.491M
6/21/00,146.9375,148.4375,146.8906,147.875,3.115M
6/20/00,148.1875,148.875,147,147.9375,6.48M
6/19/00,146.4688,149.1563,146.25,148.4688,5.107M
6/16/00,148.3125,148.3125,145.875,146.5938,5.568M
6/15/00,148.125,148.75,146.8438,148.1563,5.881M
6/14/00,148.25,148.875,147.1875,147.8438,6.421M
6/13/00,144.8125,147.75,144.625,147.5938,6.559M
6/12/00,146.9688,146.9688,144.875,144.875,3.479M
6/9/00,147.5,147.9688,145.625,146.5938,3.085M
6/8/00,147.5,147.75,146.0625,146.9063,5.723M
6/7/00,146.625,148,146,147.4844,4.92M
6/6/00,146.625,147.7813,145.9063,146.4688,4.859M
6/5/00,147.4688,148.2188,146.875,147.125,6.998M
6/2/00,148.9375,149.0938,147.4844,147.8438,8.962M
6/1/00,143.6875,145.4375,143,145.3125,8.962M
5/31/00,142.5625,144,142.0938,142.8125,6.057M
5/30/00,140,142.9375,139.4688,142.5,5.363M
5/26/00,138.8125,139.6875,137.3281,138,4.814M
5/25/00,140.6875,141.8125,137.7188,137.8438,8.279M
5/24/00,138,140.6875,136.5,140.25,11.085M
5/23/00,140.4375,140.8125,137.5625,138,7.979M
5/22/00,141.25,141.4688,137,140.0625,10.839M
5/19/00,142.5625,143.2344,140.4063,141.125,6.518M
5/18/00,145.625,146.3125,143.375,143.375,4.326M
5/17/00,145.6875,146.1875,144.4688,145.1563,5.907M
5/16/00,146.5625,147.7188,145.3125,146.6875,8.192M
5/15/00,142.75,145.6094,142,145.2813,4.441M
5/12/00,141.8125,143.4688,141.625,142.8125,5.961M
5/11/00,140.125,141.5,139.125,141.2813,7.091M
5/10/00,140.5,140.9688,137.75,138.125,10.294M
5/9/00,143.0625,143.4063,140.2656,141.3125,5.62M
5/8/00,142.75,143.375,141.8438,142.4531,5.064M
5/5/00,141.0625,144,140.9375,143.5313,7.862M
5/4/00,142,142.3594,140.75,141.8125,5.964M
5/3/00,144,144,139.7813,140.75,12.631M
5/2/00,145.5,147.125,144.125,144.125,9.412M
5/1/00,146.5625,148.4844,145.8438,147.0625,7.328M
4/28/00,147,147.8594,145.0625,145.0938,8.743M
4/27/00,143,147.3438,143,146,15.595M
4/26/00,147.9688,148.75,146,146.4844,7.711M
4/25/00,144.625,148.1563,144.4375,148.1563,14.23M
4/24/00,141.5,143.3125,140.5,142.25,12.893M
4/20/00,143.5625,143.9375,142.375,143.8125,8.538M
4/19/00,144.5,145.125,142.5313,143.125,6.554M
4/18/00,140.5625,144.4688,139.7813,144.4688,11.071M
4/17/00,135.1875,140.75,134.6875,140.75,23.918M
4/14/00,142.625,142.8125,133.5,136,29.604M
4/13/00,147.4688,148.1563,141.125,144.25,12.227M
4/12/00,150.375,151.1563,146.1563,146.2813,10.78M
4/11/00,150,151.625,148.375,150.4063,9.006M
4/10/00,151.75,153.1094,150.3125,150.8438,9.624M
4/7/00,151.5625,152.125,150.5,151.4375,6.024M
4/6/00,150.25,151.6875,149,150.4844,6.379M
4/5/00,147.875,150.8125,147.625,149.1875,8.228M
4/4/00,151.75,153,145.75,145.75,21.06M
4/3/00,150.125,151.25,148.6875,151.25,8.508M
3/31/00,149.625,152.3125,148.4375,150.375,9.249M
3/30/00,150.1563,151.9219,147.125,148.6875,9.492M
3/29/00,151.5625,152.4844,149.6563,151.2188,6.748M
3/28/00,151.25,152.9844,150.5938,151.0625,6.334M
3/27/00,153.375,153.7813,151.8125,151.9375,8.799M
3/24/00,152.875,155.75,151.7188,153.5625,11.463M
3/23/00,149.1563,153.4688,149.1563,152.6563,11.655M
3/22/00,149.5625,150.8438,148.6875,150.0938,8.26M
3/21/00,145.5313,149.75,144.5,149.1875,13.613M
3/20/00,146.875,147.3438,144.7813,146.1875,12.502M
3/17/00,145.8125,148,145.4375,146.9375,10.273M
3/16/00,141.625,146.8438,140.875,146.3438,25.601M
3/15/00,136.875,140.4375,136.0625,139.8125,10.301M
3/14/00,139.2813,140.0938,136.1563,136.625,8.264M
3/13/00,136.6875,140.4688,136.5,138.5938,10.54M
3/10/00,140.1875,142,139.5313,140.125,7.925M
3/9/00,137.25,140.875,136.125,140.875,5.501M
3/8/00,136.4688,137.8438,135.0313,136.875,11.809M
3/7/00,140,140.1563,135.2188,137.0469,20.062M
3/6/00,140.8125,141.3438,138.75,139.75,11.967M
3/3/00,140.4375,141.7188,139.7188,141.125,12.77M
3/2/00,138.6875,139.125,137.3438,138.5313,7.6M
3/1/00,137.625,139,137.2188,138.4375,6.868M
2/29/00,136.0625,137.4375,135.75,137.4375,8.243M
2/28/00,133.375,136.6875,132.7188,136.125,13.398M
2/25/00,135.1875,136.7188,133.125,133.3281,10.56M
2/24/00,136.6875,137.0313,133.0938,133.8125,17.375M
2/23/00,135.625,137.4688,134.5,136.5625,12.119M
2/22/00,135.1875,136.3438,133.5313,134.9688,16.415M
2/18/00,138.875,138.875,134.625,135.3125,9.409M
2/17/00,140.4375,140.4375,138.2188,138.2813,7.584M
2/16/00,140.375,140.9375,138.7969,139,8.845M
2/15/00,139.25,141.2188,137.7969,141.0938,11.078M
2/14/00,139.7813,139.7813,138.3125,139.5,8.529M
2/11/00,141.8438,141.9375,138.0313,138.6875,9.85M
2/10/00,141.625,142.5625,140.875,141.5625,6.691M
2/9/00,144.4688,144.4688,141.2656,141.2813,8.512M
2/8/00,143.9688,144.5625,143.625,144.3125,4.937M
2/7/00,142.5625,142.7813,141.4375,142.375,5.847M
2/4/00,143.1875,144,142.125,142.5938,4.925M
2/3/00,140.875,143.25,140,143.1875,7.998M
2/2/00,141.2813,142.25,140.375,141.0625,6.206M
2/1/00,139.75,141.6875,138.5313,140.9375,8.42M
1/31/00,135.8125,139.6719,135,139.5625,10.769M
1/28/00,139.4375,140.0625,135.5313,135.875,11.916M
1/27/00,141.8438,142.2188,138.125,140.25,10.923M
1/26/00,141,141.5469,140.0938,140.8125,5.158M
1/25/00,140.5156,141.9375,139,141.9375,9.943M
1/24/00,145.6563,145.8438,139.4063,140.3438,7.897M
1/21/00,145.5,145.5,144.0625,144.4375,6.245M
1/20/00,146.9688,146.9688,143.8125,144.75,5.822M
1/19/00,145.3125,147,145,147,6.158M
1/18/00,145.3438,146.625,145.1875,145.8125,6.489M
1/14/00,146.5313,147.4688,145.9688,146.9688,7.437M
1/13/00,144.4688,145.75,143.2813,145,5.158M
1/12/00,144.5938,144.5938,142.875,143.0625,6.908M
1/11/00,145.8125,146.0938,143.5,144.5,7.504M
1/10/00,146.25,146.9063,145.0313,146.25,5.742M
1/7/00,140.3125,145.75,140.0625,145.75,8.067M
1/6/00,139.625,141.5,137.75,137.75,6.227M
1/5/00,139.9375,141.5313,137.25,140,12.178M
1/4/00,143.5313,144.0625,139.6406,139.75,8.09M
1/3/00,148.25,148.25,143.875,145.4375,8.164M
12/31/99,146.8438,147.5,146.25,146.875,3.173M
12/30/99,147.125,147.5625,146.1875,146.6406,3.641M
12/29/99,146.3125,146.8125,145.3125,146.8125,3.001M
12/28/99,145.875,146.5,145.4844,146.1875,4.085M
12/27/99,146.5,146.7813,145.0625,146.2813,2.691M
12/23/99,145.0156,146.4844,145,146.4844,5.722M
12/22/99,143.625,144.1875,142.9688,144.1875,5.378M
12/21/99,141.5938,144.0625,141.3438,143.8125,7.981M
12/20/99,142.5625,143.1875,141.0938,141.6563,4.609M
12/17/99,143,143.3125,142.0625,142.6875,4.775M
12/16/99,142.1875,142.6563,141.1563,142.125,5.855M
12/15/99,140.375,142.2031,140.0313,141.5,6.879M
12/14/99,141.625,142.4844,140.625,140.75,5.739M
12/13/99,141.4375,142.7188,141.2813,142.125,4.211M
12/10/99,142.2813,142.8125,140.875,141.875,5.127M
12/9/99,141.8125,142.2188,139.375,141.4063,6.475M
12/8/99,141.3438,142.0625,140.5,140.7188,4.611M
12/7/99,143.2813,143.3125,141.375,141.625,10.714M
12/6/99,143.5313,143.7188,142.25,142.7813,3.139M
12/3/99,143.0313,145.3438,143.0313,143.8438,10.045M
12/2/99,140.625,141.375,140.375,141.25,6.698M
12/1/99,139.3125,140.5,139,140.4063,6.98M
11/30/99,140.75,142.3125,139,139.2813,7.682M
11/29/99,140.875,141.9219,140.4375,140.9375,7.349M
11/26/99,142.4688,142.875,141.25,141.4375,1.694M
11/24/99,140.75,142.4375,140,141.9688,4.46M
11/23/99,142.8438,142.8438,140.375,141.2188,5.918M
11/22/99,142.4375,143,141.5,142.4688,4.155M
11/19/99,142.4063,142.9688,142,142.4961,4.832M
11/18/99,142.4375,143,141.625,142.625,4.491M
11/17/99,142.25,142.9375,141.3125,141.625,9.459M
11/16/99,140.5625,143,140.0938,141.25,7.545M
11/15/99,139.8438,140.25,139.4063,140.0781,2.188M
11/12/99,139.25,139.9844,137.125,139.75,11.803M
11/11/99,138.1875,138.5,137.4688,138.5,4.794M
11/10/99,136.25,138.3906,136.0781,137.7188,6.406M
11/9/99,138.5,138.6875,136.2813,136.7031,4.534M
11/8/99,137,138.375,136.75,138,4.649M
11/5/99,138.625,139.1094,136.7813,137.875,7.432M
11/4/99,136.75,137.3594,135.7656,136.5313,7.908M
11/3/99,136,136.375,135.125,135.5,7.222M
11/2/99,135.9688,137.25,134.5938,134.5938,6.517M
11/1/99,136.5,137,135.5625,135.5625,4.007M
10/29/99,135.8438,137.6875,135.7188,137,10.989M
10/28/99,132.4375,134.8594,132.1875,134.5625,10.51M
10/27/99,128.375,130.3125,128.25,130.125,5.433M
10/26/99,130.1875,130.6875,127.8125,127.8125,6.256M
10/25/99,129.3125,130.4688,128.75,129.4375,8.114M
10/22/99,129.75,131.2188,129.5625,130.0938,8.31M
10/21/99,127.2188,129,126.625,129,9.105M
10/20/99,127.75,129.4688,127.125,128.25,9.759M
10/19/99,127.1875,128.25,125.9375,127,14.393M
10/18/99,124.9375,125.9375,123.4375,125.7813,9.759M
10/15/99,126,126.75,124.5,124.875,14.239M
10/14/99,128.4844,129.1875,126.75,128.1563,10.562M
10/13/99,130.6875,131.3125,128.1875,128.1875,10.469M
10/12/99,133.125,133.3125,131.1875,131.5938,8.686M
10/11/99,133.5938,134.125,133.3125,133.6563,4.282M
10/8/99,131.75,133.875,131.2344,133.875,9.674M
10/7/99,132.8594,133,131.5,131.875,6.536M
10/6/99,130.75,132.8125,130.6875,132.625,10.308M
10/5/99,130.7188,131.9688,128.6875,130.625,11.976M
10/4/99,129.1875,130.875,128.75,130.75,6.342M
10/1/99,127.9375,128.5625,126.625,128.4688,11.127M
9/30/99,127.4375,129.4375,126.9688,128.75,7.499M
9/29/99,128.4375,129.125,126.75,126.8125,7.58M
9/28/99,127.9375,128.8125,125.5625,128.3438,11.063M
9/27/99,128.75,129.75,128.2813,128.5938,6.97M
9/24/99,127.75,128.375,126.3125,127.75,13.793M
9/23/99,131.8125,131.8125,127.625,127.875,12.204M
9/22/99,131.25,131.8438,129.75,130.6016,13.009M
9/21/99,132.25,132.4688,130.1563,130.75,9.335M
9/20/99,133.9375,134,133.0938,133.5625,2.804M
9/17/99,132.625,133.9375,132.1563,133.75,8.542M
9/16/99,132.5,132.8125,130.3125,132.4531,15.378M
9/15/99,135.4375,135.4375,131.875,131.9375,6.985M
9/14/99,134.0625,134.5625,133.375,134.0625,3.736M
9/13/99,135.125,135.4688,134.5,134.9531,2.321M
9/10/99,136.25,136.3594,134.9375,135.875,2.935M
9/9/99,134.75,135.25,133.6875,134.75,6.178M
9/8/99,134.8438,136.0625,134.0313,134.8125,6.16M
9/7/99,136.0625,136.625,135.2188,135.4688,4.561M
9/3/99,134.875,136.5,134.6875,135.9688,9.161M
9/2/99,132.125,132.6719,130.6563,132.1094,10.896M
9/1/99,132.9375,133.7344,132.3125,133.6875,6.864M
8/31/99,132.9375,133.75,130.875,132.0625,11.454M
8/30/99,135.3438,135.5,132,132.5625,4.652M
8/27/99,136.875,137.0625,135.0625,135.0625,6.247M
8/26/99,138.2813,138.4219,136.5,136.7188,4.322M
8/25/99,137.1875,138.7813,136.1563,138.375,6.005M
8/24/99,136.0625,137.9688,135.375,136.9688,9.28M
8/23/99,134.8125,136.5469,134.6563,136.4688,5.638M
8/20/99,133.0625,134.125,132.6875,133.9063,3.664M
8/19/99,132.375,133.2344,131.6875,132.5625,6.448M
8/18/99,134.2031,134.375,133.25,133.6563,4.356M
8/17/99,134.4375,134.8438,133.125,134.625,4.808M
8/16/99,133.125,133.9688,132.25,133.75,3.927M
8/13/99,131.625,133.25,131.125,133.1563,5.858M
8/12/99,130.6875,131.8125,129.9063,130.1406,7.037M
8/11/99,129.6875,130.5313,128.625,130.2188,8.003M
8/10/99,129.875,130.1563,127,128.6563,9.793M
8/9/99,130.5938,131.7969,129.75,130.0938,5.566M
8/6/99,131.2188,132,129.5,130.375,7.538M
8/5/99,130.875,131.9375,128.8438,131.8125,10.322M
8/4/99,132.7188,133.875,130.4375,130.625,6.498M
8/3/99,133.7188,133.8438,131.375,132.4375,5.445M
8/2/99,132.75,134.75,132.5,133.0625,6.066M
7/30/99,134.8125,135.3438,132.5625,132.75,5.994M
7/29/99,134.9375,135.25,133.3125,134.4063,7.761M
7/28/99,136.25,137.3125,135.5938,136.3125,3.956M
7/27/99,136,137.2031,135.375,135.875,5.909M
7/26/99,134.875,136.125,134.625,134.75,4.333M
7/23/99,136.6563,137,135.125,135.75,4.603M
7/22/99,137.4375,138,135.4688,136.0156,7.804M
7/21/99,138.0938,138.9063,137.3125,137.8281,4.794M
7/20/99,140.125,140.4063,137.5313,137.9844,7.06M
7/19/99,142.1875,142.25,140.5625,140.875,4.287M
7/16/99,141.25,142.1563,140.75,141.8125,2.282M
7/15/99,140.7813,141.375,140.3125,141.0469,3.349M
7/14/99,140,140.2188,138.75,140.1563,4.383M
7/13/99,139.375,139.9219,138.6563,139.375,6.478M
7/12/99,140.9375,140.9375,139.5,139.875,4.436M
7/9/99,140,140.5938,139.5625,140.5,2.935M
7/8/99,139.0625,140.625,138.75,139.6719,7.102M
7/7/99,139.0625,139.7188,138.5156,139.5625,3.231M
7/6/99,139.25,140.75,138.5938,139.375,11.221M
7/2/99,138.125,139.5,137.9063,139.4063,3.773M
7/1/99,137,138.5,136.0625,138.0313,9.94M
6/30/99,134.625,137.5,133.8438,137,16.856M
6/29/99,133,135.1875,132.7813,134.5625,6.956M
6/28/99,132.6875,133.625,132.5,133.3125,5.029M
6/25/99,132.5938,133.0156,131.25,131.7031,4.087M
6/24/99,132.875,132.9375,130.6563,132.0313,9.177M
6/23/99,133,133.625,132.125,133.0313,9.629M
6/22/99,134,135.1875,133.5,133.6875,5.862M
6/21/99,134.4688,135.25,133.6563,134.625,4.646M
6/18/99,134.0625,134.6875,133.375,134.3125,2.875M
6/17/99,132.875,135.5625,132.625,134.5625,8.163M
6/16/99,132.375,133.875,132.375,133.3125,7.866M
6/15/99,130.4688,131.6563,130.0781,130.8125,5.701M
6/14/99,130.6875,130.75,129.5469,129.9375,6.824M
6/11/99,131.2188,132.2188,129.0938,129.8125,12.825M
6/10/99,131.4375,131.4688,129.5938,130.9063,7.041M
6/9/99,132.4063,133.0938,131.8125,132.125,7.41M
6/8/99,133.375,133.7969,131.5938,132.25,4.896M
6/7/99,133.4375,134.1875,132.9063,133.5625,5.299M
6/4/99,131.4688,133.3594,130.9375,133.2188,9.787M
6/3/99,130.6875,130.875,129.7813,130.5938,6.077M
6/2/99,129.75,130.1875,128.0156,129.875,6.982M
6/1/99,130.125,130.1563,128.375,129.75,6.705M
5/28/99,129,130.75,128.5938,130.2031,8.748M
5/27/99,129.8438,130.2813,128,128.5625,14.515M
5/26/99,129.3125,131,128.0938,130.4375,12.576M
5/25/99,131.375,132.3438,128.4375,129,15.406M
5/24/99,133.8438,133.8438,130.3906,131.125,7.952M
5/21/99,134.125,134.6875,132.5938,133.3438,6.415M
5/20/99,135.125,135.5938,130.0625,134.0938,4.675M
5/19/99,134.4688,135,133.25,134.9063,5.052M
5/18/99,134.5313,134.9844,132.625,133.9375,8.219M
5/17/99,133.625,134.4844,132.375,134.1875,6.268M
5/14/99,134.5625,135.875,133.5,133.7813,8.37M
5/13/99,137.25,138,136.8125,137.3438,4.486M
5/12/99,135.75,137.2188,131.5,136.75,13.866M
5/11/99,135.3125,136.875,134.7188,135.6875,7.001M
5/10/99,134.8438,135.7188,133.5313,134.3281,5.58M
5/7/99,134.5,135.125,133.4375,135,8.681M
5/6/99,134.4375,135.125,132.375,133.9844,13.507M
5/5/99,133.9375,135.0625,131.8438,134.8125,10.032M
5/4/99,135.125,135.8125,133.125,133.75,10.509M
5/3/99,133.4375,135.8438,133.0938,135.6875,10.71M
4/30/99,135.0938,135.625,131.5,133.25,10.992M
4/29/99,135.5625,136.0625,133.8125,134.3438,9.824M
4/28/99,136.4375,137.25,135,135.375,5.544M
4/27/99,137.125,137.5,135.8438,137.25,5.147M
4/26/99,136.5,136.8125,135.4688,136.5938,3.607M
4/23/99,135.875,136.75,135,135.8125,4.593M
4/22/99,135.125,136.375,134.3906,136.1563,6.897M
4/21/99,131.0625,135.625,130.4063,134.875,5.772M
4/20/99,129.8125,131.1875,129,131.125,9.05M
4/19/99,132.6875,134.5313,128.375,129.1563,12.443M
4/16/99,132.9063,132.9063,131.1875,131.5313,6.476M
4/15/99,133.4375,133.5625,131,132.6563,11.15M
4/14/99,136.0625,136.0625,132.6875,133.1563,11.552M
4/13/99,136.25,136.4688,134.5,135.4375,10.071M
4/12/99,133.4688,136.4063,133.2188,136.3125,8.213M
4/9/99,134.4375,135.5,133.5938,134.875,4.366M
4/8/99,133.1875,134.9375,132.2813,134.8438,5.909M
4/7/99,132.6875,133.375,131.375,133.1563,6.249M
4/6/99,132.1875,132.9844,131.1563,132.0938,5.381M
4/5/99,130.9375,132.5938,130.25,132.4063,5.791M
4/1/99,129.6875,129.6875,128.125,129.3438,7.684M
3/31/99,131.1563,131.6094,128.3125,128.375,7.414M
3/30/99,129.9375,131.2188,129.5625,130.4688,5.401M
3/29/99,129.1563,131.4375,129.1563,131.1563,5.864M
3/26/99,128.625,129.125,127.7188,128.5625,6.16M
3/25/99,128.0625,129.5,127.75,129.5,6.64M
3/24/99,126.8438,127.1719,125.625,126.9063,6.281M
3/23/99,129.3125,129.5313,125.7031,126.1875,9.714M
3/22/99,130.0625,130.5938,129.4219,129.9375,4.604M
3/19/99,132.3125,132.625,129.6875,129.6875,5.527M
3/18/99,129.7813,132.375,129.75,132.25,3.506M
3/17/99,130.6875,130.9375,129.625,130.1563,4.524M
3/16/99,131.125,131.6563,130.4688,130.7188,4.548M
3/15/99,129.9375,131.25,129.5,131.2188,5.394M
3/12/99,131,131.0313,129.2188,129.375,5.287M
3/11/99,129.6875,131.1875,128.875,130.625,6.584M
3/10/99,128.4688,129.25,127.7813,129.1875,3.96M
3/9/99,128.125,129.9375,127.75,128.0625,7.893M
3/8/99,128.2813,128.7969,127.25,128.375,4.802M
3/5/99,127.5,128.125,126.5625,127.5469,10.703M
3/4/99,124.0625,125.4844,123.2656,125.0313,8.256M
3/3/99,123.0938,123.5625,121.7813,123.4688,7.881M
3/2/99,124.5,125.3125,122.3125,122.8125,9.652M
3/1/99,123.6563,124.3125,122.375,123.9063,7.607M
2/26/99,124.75,124.8438,122.8125,123.5625,9.621M
2/25/99,124.5313,125.2813,122.6875,124.0625,11.633M
2/24/99,127.8438,128.8438,125,125.25,7.271M
2/23/99,127.5938,128.5,126.5938,127.5,7.771M
2/22/99,124.4375,127.7188,124.2813,127.5625,10.696M
2/19/99,124,125.75,123.375,124.25,5.312M
2/18/99,123.1875,124.375,122.2188,123.7188,9.049M
2/17/99,123.1875,125.3594,122.25,122.75,7.858M
2/16/99,124.75,125.625,122.875,122.875,6.916M
2/12/99,124.8125,125.5,122.625,123.625,10.676M
2/11/99,123.0625,126.0938,122.5,125.125,9.182M
2/10/99,122.125,123,121.3281,122.3125,6.937M
2/9/99,124.375,124.5,121.5156,121.5313,8.986M
2/8/99,125.0938,125.0938,123.3438,124.3125,8.528M
2/5/99,125.6563,125.6563,123.2188,124.0625,7.516M
2/4/99,127.375,127.5,124.7813,125.5,7.761M
2/3/99,125.6875,127.9375,125.6563,127.4063,10.291M
2/2/99,127.0781,127.2188,124.7656,126.125,9.195M
2/1/99,128.6875,128.6875,126.9063,126.9063,9.427M
1/29/99,127.3438,128.2969,125.4063,127.6563,6.457M
1/28/99,125.25,126.9688,125.1875,126.6875,5.962M
1/27/99,126.375,126.625,124.1563,124.5938,7.399M
1/26/99,124.125,126.0625,123.625,126.0625,6.047M
1/25/99,123.2813,124,121.9063,123.8125,5.7M
1/22/99,122.125,123.8438,121.7813,122.5625,7.522M
1/21/99,125.5781,125.8438,122.5938,122.8438,6.938M
1/20/99,126.0938,127.9375,125.0313,126.1875,6.534M
1/19/99,125.2969,125.625,123.5,125.1875,6.535M
1/15/99,122.375,124.7813,122.0625,124.375,7.818M
1/14/99,123.625,123.9063,120.9063,121.2188,11.401M
1/13/99,120.4063,125.125,120.375,123.375,10.811M
1/12/99,126.2188,126.2188,123.75,124.25,7.769M
1/11/99,127.6875,127.6875,125.2188,126.5313,7.578M
1/8/99,128.1875,128.5,125.9688,127.75,6.224M
1/7/99,126.375,127.2188,125.7813,126.8125,5.505M
1/6/99,125.8125,127.75,125.75,127.4375,7.738M
1/5/99,122.9375,124.875,122.9375,124.4375,8.031M
1/4/99,123.375,125.2188,121.7188,123.0313,9.45M
12/31/98,123.3125,123.9375,122.4688,123.3125,6.791M
12/30/98,123.9375,124.75,123.0313,123.3125,6.811M
12/29/98,122.7188,124.4844,122.125,124.3125,3.936M
12/28/98,123.25,123.3125,122,122.375,4.204M
12/24/98,123.1563,123.25,122.5,122.6875,1.507M
12/23/98,121.1875,123.2188,120.8125,123.2188,7.791M
12/22/98,120.4063,121.2188,119.1875,120.6875,5.461M
12/21/98,119.25,121.3438,119,120.1563,8.581M
12/18/98,118.3125,119.125,117.875,118.5,4.802M
12/17/98,117.2188,118.5938,117.0313,118.3906,6.915M
12/16/98,117.125,117.125,115.75,116.5313,7.26M
12/15/98,114.6875,116.75,114.5313,116.6875,9.632M
12/14/98,116.1563,116.4063,113.75,113.75,9.521M
12/11/98,116.4375,117.3438,115.5625,117.125,8.198M
12/10/98,118.8438,118.8438,116.7188,116.8906,5.967M
12/9/98,118.6875,118.9688,117.875,118.625,5.328M
12/8/98,118.5313,119.75,117.5,118.4063,10.103M
12/7/98,118.0625,119.4688,118,118.9375,4.29M
12/4/98,116.625,118.5,116.5,118.375,10.34M
12/3/98,117.25,118.3125,115.0938,115.3438,12.145M
12/2/98,117.2188,117.9063,116,117.2813,7.496M
12/1/98,116.125,118.0313,115.2188,117.625,8.951M
11/30/98,119.0156,119.375,116.125,116.125,8.705M
11/27/98,119.4688,119.7188,119.0156,119.5,4.558M
11/25/98,118.9375,119.1875,118.2188,118.625,4.394M
11/24/98,119,119.6563,118.4531,118.625,5.324M
11/23/98,117.4688,119.625,117.1563,119.375,7.151M
11/20/98,116.3594,116.75,115.8438,116.625,5.562M
11/19/98,115.2813,115.9063,114.625,115.75,5.249M
11/18/98,114.3125,115,113.5,114.75,4.568M
11/17/98,113.6563,115.625,113,114.0625,9.059M
11/16/98,114.2188,114.3594,112.8906,114.0625,6.024M
11/13/98,112.2188,113.2188,112.125,113.2188,5.525M
11/12/98,112.3125,113.125,111.6875,112.125,5.457M
11/11/98,113.8125,114,111.8906,112.25,10.922M
11/10/98,113,113.9375,112.25,113,14.015M
11/9/98,113.9375,114.25,112.5,113.3125,6.189M
11/6/98,113.4688,114.5625,113.3125,114.125,5.221M
11/5/98,111.5313,113.9375,111.125,113.7813,6.842M
11/4/98,112.4688,113.0938,111.0938,112.25,8.234M
11/3/98,111.5938,111.8125,110.75,111.0625,6.866M
11/2/98,110.8125,111.875,110.1875,111.875,6.501M
10/30/98,110.125,110.9063,109.5,110,9.873M
10/29/98,107.0938,109.4375,106.625,109.4063,9.626M
10/28/98,106.5625,107.5313,106.0313,106.8125,5.651M
10/27/98,108.4375,108.9688,106.2813,107,10.09M
10/26/98,107.7188,108.4688,106.7813,107.625,5.839M
10/23/98,107.9688,108,106.7813,106.8438,6.237M
10/22/98,106.7813,108.4688,106.1563,108.2188,8.278M
10/21/98,106.875,107.625,105.875,106.625,9.178M
10/20/98,107.5625,108.7969,106.0938,107,14.612M
10/19/98,105.6875,106.8125,105.5,106.375,7.916M
10/16/98,106.125,106.75,105,106,16.574M
10/15/98,100.125,107.25,99.9375,105.9688,20.541M
10/14/98,98.9375,101.8125,98.8438,100.5625,8.177M
10/13/98,99.5625,100.4063,98.75,99.625,6.257M
10/12/98,100.625,101.4375,99.6875,99.9688,9.509M
